SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Sep 09 13:42:30 PDT 2020
User: sswihar
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: S12095
Integration Time (usec): 300000 (S12095)
Spectra Averaged: 1 (S12095)
Boxcar Smoothing: 0 (S12095)
Correct for Electrical Dark: No (S12095)
Strobe/Lamp Enabled: No (S12095)
Correct for Detector Non-linearity: No (S12095)
Correct for Stray Light: No (S12095)
Number of Pixels in Processed Spectrum: 1024
>>>>>Begin Processed Spectral Data<<<<<
186.69	1501.00
187.14	1511.00
187.59	1506.00
188.03	1519.00
188.48	1515.00
188.93	1514.00
189.37	1505.00
189.82	1513.00
190.27	1513.00
190.72	1513.00
191.16	1517.00
191.61	1516.00
192.06	1509.00
192.50	1507.00
192.95	1503.00
193.40	1513.00
193.85	1517.00
194.29	1504.00
194.74	1513.00
195.19	1513.00
195.64	1509.00
196.08	1518.00
196.53	1514.00
196.98	1519.00
197.43	1508.00
197.87	1518.00
198.32	1512.00
198.77	1516.00
199.22	1509.00
199.67	1512.00
200.11	1513.00
200.56	1515.00
201.01	1489.00
201.46	1509.00
201.91	1517.00
202.35	1509.00
202.80	1501.00
203.25	1513.00
203.70	1516.00
204.15	1512.00
204.60	1510.50
205.04	1509.00
205.49	1512.00
205.94	1507.00
206.39	1512.00
206.84	1513.00
207.29	1507.00
207.74	1515.00
208.18	1510.00
208.63	1507.00
209.08	1509.00
209.53	1508.00
209.98	1509.00
210.43	1515.00
210.88	1506.00
211.33	1506.00
211.77	1507.00
212.22	1522.00
212.67	1515.00
213.12	1508.00
213.57	1503.00
214.02	1512.00
214.47	1509.00
214.92	1514.00
215.37	1513.00
215.82	1499.00
216.27	1511.00
216.72	1509.00
217.17	1514.00
217.62	1523.00
218.06	1514.00
218.51	1524.00
218.96	1519.00
219.41	1505.00
219.86	1505.00
220.31	1498.00
220.76	1520.00
221.21	1519.00
221.66	1519.00
222.11	1518.00
222.56	1528.00
223.01	1499.00
223.46	1507.00
223.91	1509.00
224.36	1526.00
224.81	1522.00
225.26	1521.00
225.71	1511.00
226.16	1501.00
226.61	1518.00
227.07	1512.00
227.52	1512.00
227.97	1518.00
228.42	1508.00
228.87	1521.00
229.32	1522.00
229.77	1520.00
230.22	1528.00
230.67	1520.00
231.12	1520.00
231.57	1520.00
232.02	1519.00
232.47	1522.00
232.92	1515.00
233.37	1523.00
233.83	1523.00
234.28	1521.00
234.73	1523.00
235.18	1520.00
235.63	1521.00
236.08	1520.00
236.53	1527.00
236.98	1516.00
237.44	1528.00
237.89	1524.00
238.34	1525.00
238.79	1527.00
239.24	1533.00
239.69	1531.00
240.14	1531.00
240.60	1526.00
241.05	1525.00
241.50	1519.00
241.95	1522.00
242.40	1519.00
242.85	1535.00
243.31	1524.00
243.76	1531.00
244.21	1524.00
244.66	1534.00
245.11	1536.00
245.57	1538.00
246.02	1538.00
246.47	1537.00
246.92	1522.00
247.38	1529.00
247.83	1532.00
248.28	1527.00
248.73	1514.00
249.18	1530.00
249.64	1546.00
250.09	1544.00
250.54	1551.00
251.00	1534.00
251.45	1527.00
251.90	1538.00
252.35	1555.00
252.81	1551.00
253.26	1548.00
253.71	1550.00
254.16	1568.00
254.62	1558.00
255.07	1549.00
255.52	1552.00
255.98	1573.00
256.43	1581.00
256.88	1590.00
257.34	1601.00
257.79	1614.00
258.24	1621.00
258.70	1650.00
259.15	1675.00
259.60	1699.00
260.06	1733.00
260.51	1746.00
260.96	1778.00
261.42	1828.00
261.87	1869.00
262.32	1957.00
262.78	2015.00
263.23	2085.00
263.68	2181.00
264.14	2282.00
264.59	2369.00
265.05	2486.00
265.50	2572.00
265.95	2687.00
266.41	2764.00
266.86	2798.00
267.32	2948.00
267.77	3129.00
268.22	3250.00
268.68	3405.00
269.13	3622.00
269.59	3878.00
270.04	4103.00
270.50	4328.00
270.95	4551.00
271.40	4877.00
271.86	5353.00
272.31	5734.00
272.77	6181.00
273.22	6724.00
273.68	7065.00
274.13	7706.00
274.59	8579.00
275.04	9486.00
275.50	10198.00
275.95	10801.00
276.41	11427.00
276.86	12060.00
277.32	12672.00
277.77	13155.00
278.23	13769.00
278.68	14342.00
279.14	14995.00
279.59	15264.00
280.05	14934.00
280.50	15176.00
280.96	15467.00
281.41	15456.00
281.87	15321.00
282.32	15161.00
282.78	14751.00
283.24	14360.00
283.69	13820.00
284.15	12707.00
284.60	11913.00
285.06	11556.00
285.51	10907.00
285.97	10193.00
286.43	9899.00
286.88	9526.00
287.34	8645.00
287.79	8113.00
288.25	7534.00
288.71	7049.00
289.16	6634.00
289.62	6160.00
290.07	5906.00
290.53	5482.00
290.99	5153.00
291.44	4792.00
291.90	4472.00
292.36	4228.00
292.81	3988.00
293.27	3754.00
293.72	3596.00
294.18	3426.00
294.64	3311.00
295.09	3157.00
295.55	3021.00
296.01	2935.00
296.46	2827.00
296.92	2753.00
297.38	2613.00
297.84	2533.00
298.29	2444.00
298.75	2382.00
299.21	2320.00
299.66	2256.00
300.12	2205.00
300.58	2185.00
301.04	2162.00
301.49	2119.00
301.95	2094.00
302.41	2047.00
302.86	2004.00
303.32	1976.00
303.78	1953.00
304.24	1934.00
304.69	1914.00
305.15	1894.00
305.61	1844.00
306.07	1835.00
306.53	1810.00
306.98	1800.00
307.44	1782.00
307.90	1754.00
308.36	1750.00
308.81	1731.00
309.27	1720.00
309.73	1698.00
310.19	1690.00
310.65	1690.00
311.10	1672.00
311.56	1656.00
312.02	1641.00
312.48	1622.00
312.94	1643.00
313.40	1624.00
313.85	1636.00
314.31	1618.00
314.77	1621.00
315.23	1615.00
315.69	1602.00
316.15	1593.00
316.61	1596.00
317.06	1597.00
317.52	1596.00
317.98	1578.00
318.44	1581.00
318.90	1580.00
319.36	1575.00
319.82	1574.00
320.28	1572.00
320.74	1562.00
321.19	1565.00
321.65	1568.00
322.11	1571.00
322.57	1566.00
323.03	1550.00
323.49	1558.00
323.95	1558.00
324.41	1551.00
324.87	1546.00
325.33	1549.00
325.79	1548.00
326.25	1543.00
326.71	1552.00
327.17	1550.00
327.63	1530.00
328.09	1549.00
328.55	1546.00
329.01	1543.00
329.47	1538.00
329.93	1535.00
330.39	1541.00
330.85	1534.00
331.31	1542.00
331.77	1535.00
332.23	1543.00
332.69	1541.00
333.15	1526.00
333.61	1524.00
334.07	1530.00
334.53	1533.00
334.99	1530.00
335.45	1525.00
335.91	1518.00
336.37	1538.00
336.83	1551.00
337.29	1531.00
337.75	1525.00
338.21	1528.00
338.67	1519.00
339.13	1527.00
339.59	1530.00
340.05	1529.00
340.52	1519.00
340.98	1531.00
341.44	1527.00
341.90	1520.00
342.36	1525.00
342.82	1519.00
343.28	1536.00
343.74	1526.00
344.20	1506.00
344.67	1512.00
345.13	1534.00
345.59	1513.00
346.05	1524.00
346.51	1519.00
346.97	1516.00
347.43	1520.00
347.90	1496.00
348.36	1519.00
348.82	1523.00
349.28	1526.00
349.74	1525.00
350.20	1516.00
350.67	1530.00
351.13	1524.00
351.59	1520.00
352.05	1524.00
352.51	1528.00
352.98	1505.00
353.44	1527.00
353.90	1520.00
354.36	1521.00
354.83	1518.00
355.29	1524.00
355.75	1529.00
356.21	1523.00
356.67	1521.00
357.14	1517.00
357.60	1529.00
358.06	1521.00
358.52	1523.00
358.99	1518.00
359.45	1525.00
359.91	1523.00
360.38	1515.00
360.84	1522.00
361.30	1528.00
361.76	1513.00
362.23	1516.00
362.69	1510.00
363.15	1516.00
363.62	1526.00
364.08	1524.00
364.54	1514.00
365.01	1514.00
365.47	1509.00
365.93	1518.00
366.40	1519.00
366.86	1512.00
367.32	1515.00
367.79	1523.00
368.25	1519.00
368.71	1520.00
369.18	1519.00
369.64	1515.00
370.10	1499.00
370.57	1524.00
371.03	1508.00
371.50	1524.00
371.96	1513.00
372.42	1513.00
372.89	1516.00
373.35	1515.00
373.82	1508.00
374.28	1487.00
374.74	1521.00
375.21	1519.00
375.67	1520.00
376.14	1531.00
376.60	1516.00
377.06	1513.00
377.53	1524.00
377.99	1515.00
378.46	1527.00
378.92	1500.00
379.39	1507.00
379.85	1524.00
380.32	1521.00
380.78	1514.00
381.25	1520.00
381.71	1525.00
382.18	1521.00
382.64	1520.00
383.11	1519.00
383.57	1510.00
384.04	1514.00
384.50	1513.00
384.97	1520.00
385.43	1521.00
385.90	1517.00
386.36	1518.00
386.83	1513.00
387.29	1514.00
387.76	1521.00
388.22	1513.00
388.69	1514.00
389.15	1504.00
389.62	1522.00
390.08	1517.00
390.55	1508.00
391.02	1508.00
391.48	1523.00
391.95	1514.00
392.41	1500.00
392.88	1512.00
393.35	1524.00
393.81	1523.00
394.28	1517.00
394.74	1509.00
395.21	1520.00
395.68	1526.00
396.14	1516.00
396.61	1507.00
397.07	1517.00
397.54	1501.00
398.01	1513.00
398.47	1515.00
398.94	1524.00
399.41	1511.00
399.87	1516.00
400.34	1520.00
400.81	1506.00
401.27	1516.00
401.74	1513.00
402.21	1513.00
402.67	1517.00
403.14	1520.00
403.61	1510.00
404.07	1517.00
404.54	1504.00
405.01	1511.00
405.47	1503.00
405.94	1511.00
406.41	1512.00
406.88	1515.00
407.34	1510.00
407.81	1507.00
