SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Nov 25 14:56:51 PST 2020
User: sswihar
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: S12095
Integration Time (usec): 220000 (S12095)
Spectra Averaged: 1 (S12095)
Boxcar Smoothing: 0 (S12095)
Correct for Electrical Dark: No (S12095)
Strobe/Lamp Enabled: No (S12095)
Correct for Detector Non-linearity: No (S12095)
Correct for Stray Light: No (S12095)
Number of Pixels in Processed Spectrum: 1024
>>>>>Begin Processed Spectral Data<<<<<
186.69	1502.00
187.14	1505.00
187.59	1501.00
188.03	1511.00
188.48	1504.00
188.93	1508.00
189.37	1504.00
189.82	1507.00
190.27	1505.00
190.72	1509.00
191.16	1508.00
191.61	1501.00
192.06	1506.00
192.50	1507.00
192.95	1507.00
193.40	1509.00
193.85	1507.00
194.29	1501.00
194.74	1508.00
195.19	1509.00
195.64	1507.00
196.08	1510.00
196.53	1507.00
196.98	1512.00
197.43	1504.00
197.87	1511.00
198.32	1506.00
198.77	1507.00
199.22	1509.00
199.67	1510.00
200.11	1506.00
200.56	1508.00
201.01	1497.00
201.46	1510.00
201.91	1507.00
202.35	1502.00
202.80	1506.00
203.25	1507.00
203.70	1508.00
204.15	1508.00
204.60	1506.50
205.04	1505.00
205.49	1510.00
205.94	1507.00
206.39	1507.00
206.84	1509.00
207.29	1508.00
207.74	1509.00
208.18	1508.00
208.63	1506.00
209.08	1508.00
209.53	1505.00
209.98	1510.00
210.43	1512.00
210.88	1500.00
211.33	1503.00
211.77	1503.00
212.22	1513.00
212.67	1513.00
213.12	1504.00
213.57	1505.00
214.02	1508.00
214.47	1506.00
214.92	1506.00
215.37	1505.00
215.82	1499.00
216.27	1507.00
216.72	1505.00
217.17	1508.00
217.62	1513.00
218.06	1511.00
218.51	1512.00
218.96	1509.00
219.41	1506.00
219.86	1505.00
220.31	1497.00
220.76	1508.00
221.21	1513.00
221.66	1512.00
222.11	1512.00
222.56	1515.00
223.01	1502.00
223.46	1510.00
223.91	1506.00
224.36	1514.00
224.81	1514.00
225.26	1514.00
225.71	1517.00
226.16	1503.00
226.61	1512.00
227.07	1512.00
227.52	1510.00
227.97	1515.00
228.42	1508.00
228.87	1516.00
229.32	1518.00
229.77	1516.00
230.22	1514.00
230.67	1514.00
231.12	1515.00
231.57	1514.00
232.02	1514.00
232.47	1516.00
232.92	1514.00
233.37	1520.00
233.83	1523.00
234.28	1517.00
234.73	1519.00
235.18	1512.00
235.63	1514.00
236.08	1517.00
236.53	1524.00
236.98	1516.00
237.44	1523.00
237.89	1524.00
238.34	1522.00
238.79	1525.00
239.24	1526.00
239.69	1523.00
240.14	1524.00
240.60	1521.00
241.05	1525.00
241.50	1523.00
241.95	1521.00
242.40	1520.00
242.85	1532.00
243.31	1526.00
243.76	1532.00
244.21	1528.00
244.66	1531.00
245.11	1530.00
245.57	1534.00
246.02	1534.00
246.47	1539.00
246.92	1533.00
247.38	1536.00
247.83	1537.00
248.28	1530.00
248.73	1532.00
249.18	1545.00
249.64	1546.00
250.09	1556.00
250.54	1555.00
251.00	1555.00
251.45	1548.00
251.90	1556.00
252.35	1567.00
252.81	1569.00
253.26	1578.00
253.71	1584.00
254.16	1593.00
254.62	1600.00
255.07	1605.00
255.52	1620.00
255.98	1639.00
256.43	1659.00
256.88	1681.00
257.34	1721.00
257.79	1757.00
258.24	1797.00
258.70	1846.00
259.15	1899.00
259.60	1964.00
260.06	2021.00
260.51	2078.00
260.96	2144.00
261.42	2246.00
261.87	2361.00
262.32	2547.00
262.78	2702.00
263.23	2905.00
263.68	3155.00
264.14	3468.00
264.59	3805.00
265.05	4200.00
265.50	4581.00
265.95	5061.00
266.41	5417.00
266.86	5694.00
267.32	6465.00
267.77	7154.00
268.22	7749.00
268.68	8529.00
269.13	9466.00
269.59	10445.00
270.04	11123.00
270.50	11758.00
270.95	12211.00
271.40	12795.00
271.86	13652.00
272.31	13962.00
272.77	14163.00
273.22	14460.00
273.68	14079.00
274.13	14153.00
274.59	14402.00
275.04	14435.00
275.50	14058.00
275.95	13501.00
276.41	12760.00
276.86	12029.00
277.32	11432.00
277.77	10673.00
278.23	10137.00
278.68	9546.00
279.14	9098.00
279.59	8469.00
280.05	7601.00
280.50	7121.00
280.96	6762.00
281.41	6325.00
281.87	5930.00
282.32	5615.00
282.78	5220.00
283.24	4922.00
283.69	4604.00
284.15	4179.00
284.60	3883.00
285.06	3713.00
285.51	3521.00
285.97	3338.00
286.43	3238.00
286.88	3145.00
287.34	2944.00
287.79	2822.00
288.25	2693.00
288.71	2588.00
289.16	2508.00
289.62	2412.00
290.07	2349.00
290.53	2280.00
290.99	2209.00
291.44	2147.00
291.90	2090.00
292.36	2045.00
292.81	1998.00
293.27	1961.00
